address_id,house_number,house_name,street,city,county,post_code
7075557254,764,The Strand,Kensington Palace Gardens,Nottingham,Suffolk,NG1 2AA
3360367472,1164,Wapping Wharf,Park Avenue Road,Salisbury,Northamptonshire,WF1 2AA
3332886517,368,Cathedral Square,Addison Road,Carlisle,Merseyside,PL1 2AA
6901898878,794,Leopold Square,Marylebone High Street,Chester,Tyne and Wear,LN1 2AA
2837614262,12,The iQ Wolverhampton,Bloomsbury Square,Blackburn,Rutland,TS1 1AA
5870616018,836,The Lace House,Addison Road,Bradford,Lincolnshire,B1 1AA
5942825793,1350,Xscape MK,Fitzroy Square,Plymouth,Kent,SN1 3AA
8917596134,1358,The Deep,Fitzroy Square,Rochdale,Lincolnshire,TS1 2AA
8158844987,432,Edgbaston Park,Margravine Road,Newcastle upon Tyne,Rutland,PL1 2AA
1099873584,511,Edgbaston Park,Notting Hill Gate,Bradford,Surrey,BN1 3AA
6521639323,734,The Bridges,Church Street,Cambridge,Cheshire,WD1 3AA
5614425314,1215,The Sands,Addison Road,Leeds,Somerset,LU1 3AA
6702589727,347,Bradshawgate,Thornhill Road,Luton,Oxfordshire,OX1 3AA
386284482,1035,Kampus,Canonbury Grove,Southampton,Dorset,BS1 3AA
4691018484,812,Linthorpe Road,Notting Hill Gate,Dudley,West Yorkshire,CA1 2AA
9184883677,1353,City Walls,Elgin Avenue,Bournemouth,Greater Manchester,BH1 3AA
8816871660,201,The Point,Wimbledon Park Road,Nottingham,Suffolk,HU1 3AA
8081163174,972,Castlefield Wharf,Wilton Road,Southampton,West Sussex,ST1 1AA
8409203502,385,Cathedral Square,Randolph Crescent,Sunderland,Cumbria,EX1 1AA
2136264044,837,Linthorpe Road,Thornhill Road,Southampton,Dorset,LS1 1AA
764410032,176,The Interchange,Wilton Road,Wakefield,Greater London,TS1 3AA
7076809257,1399,Humber Street,Chipping Norton Street,Chester,Tyne and Wear,BN1 3AA
54982561,419,Midsummer Boulevard,The Crescent,Ipswich,Herefordshire,SR1 3AA
6239145920,136,Waterfront West,Barons Court Road,Kingston upon Hull,Oxfordshire,PL1 2AA
4612881524,329,The Interchange,Lauderdale Road,Lincoln,Leicestershire,B1 3AA
645082392,435,The Potteries Shopping Centre,Wilton Road,Rochdale,Kent,BL1 1AA
9221939294,947,Minster Court,Weltjie Road,Norwich,Cumbria,WF1 3AA
4127667486,645,Bournville Wharf,Marylebone High Street,Southampton,Staffordshire,NE1 3AA
9008200104,679,Steep Hill,Margravine Road,Gloucester,Cheshire,PL1 2AA
4188613548,1451,Kings Walk,Barons Court Road,Oxford,Bristol,BD1 1AA
9796216949,561,The Beacon,Elgin Avenue,Blackpool,West Yorkshire,DE1 2AA
9333635424,599,Manchester One,Alverstone Street,Sunderland,South Yorkshire,TS1 2AA
7135423313,529,St Paul's Place,Bloomsbury Square,Coventry,Devon,NN1 3AA
7155974064,1158,The Broadway,Askew Road,Plymouth,Essex,NE1 1AA
2244927288,313,Waterfront,The Boltons,Exeter,Tyne and Wear,M1 2AA
9291285358,570,Cassiobury Park,Parsons Green Lane,Peterborough,Northumberland,WF1 1AA
316732257,197,The Quays,Wimbledon Park Road,York,North Yorkshire,DN1 1AA
6544263885,171,The Elements,Fitzroy Square,Exeter,South Yorkshire,CA1 1AA
1464102031,700,Christchurch Park Ipswich,Wimbledon Park Road,Exeter,Somerset,ST1 1AA
6590069980,400,St Paul's Place,Bloomsbury Square,Bristol,Hertfordshire,BL1 3AA
8080898804,1256,Trinity Walk,Addison Road,Crawley,Bedfordshire,NE1 3AA
9065369813,842,The Broadway,Chipping Norton Street,Crawley,Bristol,FY1 2AA
7362173172,823,The Buttermarket,Bloomsbury Square,Exeter,West Sussex,HU1 3AA
2953601880,1345,Abington Street,Gillespie Road,Exeter,Shropshire,LN1 1AA
1997061171,431,The Custard Factory,Askew Road,Leeds,Essex,CB1 1AA
265017912,822,Blackburn Mall,Marylebone High Street,Newcastle upon Tyne,Suffolk,DY1 2AA
4747428704,837,Linthorpe Road,Thornhill Road,Southampton,Dorset,LS1 1AA
7625363082,1316,Edgbaston Park,Lyttelton Road,Northampton,Nottinghamshire,OL1 2AA
690509146,292,The Buttermarket,Sutherland Avenue,York,South Yorkshire,CA1 2AA
4571167148,377,Moda Living,Randolph Crescent,Luton,Cheshire,CA1 3AA
8858082133,1034,The Buttermarket,Chipping Norton Street,Crawley,Rutland,OX1 2AA
2682380557,1407,Mayfield,Notting Hill Gate,Ipswich,Isle of Wight,SN1 2AA
3008065392,699,Kirkgate,Addison Road,Rochdale,Gloucestershire,IP1 1AA
365713767,615,Waterfront,Highbury Fields,Luton,Surrey,FY1 1AA
6118607494,347,Bradshawgate,Thornhill Road,Luton,Oxfordshire,OX1 3AA
4328235230,496,Hampton,The Crescent,Blackburn,Isle of Wight,DY1 2AA
7843428607,661,Regent Street,Thornhill Road,Bournemouth,Warwickshire,SR1 2AA
1830808907,950,The Drapery,Gillespie Road,Chester,Derbyshire,B1 3AA
5916191723,1234,Velocity Apartments,Gillespie Road,Norwich,Worcestershire,BS1 1AA
6642066561,1075,City Walls,Marylebone High Street,Doncaster,Wiltshire,NG1 2AA
6458468679,540,The Unity Building,Sutherland Avenue,Plymouth,Northumberland,S1 3AA
5266260572,127,Linthorpe Road,Church Street,Portsmouth,Kent,PL1 1AA
6076879548,683,Trinity Walk,Canonbury Grove,Salisbury,Wiltshire,B1 3AA
8550167215,1350,Rivergate,Gillespie Road,Derby,Kent,WD1 1AA
5408341801,367,Friar Street,Wimbledon Park Road,Rochdale,Rutland,BH1 1AA
3926858273,564,Frenchgate Shopping Centre,Thornhill Road,Crawley,Lancashire,S1 3AA
253723965,127,Castlefield Wharf,Wimbledon Park Road,Bournemouth,Northamptonshire,DN1 3AA
6432963656,1163,The Pumphouse,Margravine Road,Luton,Lincolnshire,BD1 2AA
1657825868,823,Midsummer Boulevard,Church Street,Bristol,East Sussex,FY1 2AA
6650908940,680,Etruria Works,Gillespie Road,Wakefield,Essex,WD1 2AA
5259750527,570,Cassiobury Park,Parsons Green Lane,Peterborough,Northumberland,WF1 1AA
6477531755,1007,The Workstation,Thornhill Road,Oxford,West Sussex,WV1 2AA
4970190046,10,The Strand,Addison Road,Coventry,Warwickshire,LN1 1AA
7132549766,496,The Interchange,Lauderdale Road,Blackburn,Bedfordshire,BN1 1AA
6803925013,1327,The Lace House,Church Street,Blackpool,Worcestershire,NE1 3AA
2069833984,529,St Paul's Place,Bloomsbury Square,Coventry,Devon,NN1 3AA
8092596204,890,The Drapery,Church Street,Carlisle,Lincolnshire,WV1 2AA
8281533390,729,Cathedral Green,Chipping Norton Street,Kingston upon Hull,Bristol,LS1 1AA
2443656276,1179,The Potteries Shopping Centre,The Boltons,Middlesbrough,East Sussex,ST1 3AA
3279168732,1439,Transporter Bridge Apartments,Barons Court Road,Blackburn,Isle of Wight,DY1 3AA
2815775611,633,Sovereign Square,Notting Hill Gate,Wakefield,Buckinghamshire,FY1 2AA
5298271111,1335,Frenchgate Shopping Centre,Highbury Fields,Blackburn,Worcestershire,TS1 1AA
5307772904,1353,The Silk Mill,Bloomsbury Square,Southampton,Hampshire,B1 3AA
2546994468,198,The iQ Wolverhampton,Notting Hill Gate,Rochdale,West Sussex,OL1 2AA
9074609589,263,Bathurst Buildings,The Boltons,Watford,Norfolk,BL1 1AA
4160671926,1052,Fossgate,Elgin Avenue,Kingston upon Hull,Tyne and Wear,LN1 2AA
2051089531,1183,Jericho Road,Lyttelton Road,Blackpool,Lincolnshire,WV1 2AA
1294122231,1140,Castlegate,The Boltons,Salisbury,Merseyside,EX1 2AA
5397094137,1039,The Brewery Wharf,Gillespie Road,Rochdale,West Midlands,OX1 3AA
6733297957,261,Princesshay,Randolph Crescent,Manchester,Dorset,MK1 2AA
2835138269,1437,The Promenade Apartments,Lyttelton Road,Middlesbrough,Norfolk,BN1 2AA
4161236344,259,The Forbury,Elgin Avenue,Nottingham,Bristol,PE1 1AA
2388338018,492,The Market Place,Weltjie Road,Ipswich,North Yorkshire,LU1 2AA
4847222970,1008,Arena Central,Lyttelton Road,Norwich,Norfolk,BH1 2AA
1774912449,1294,Middlehaven,Barnsbury Road,Leeds,Berkshire,ST1 3AA
7573076207,2,The Beacon,Gillespie Road,Lincoln,West Yorkshire,LE1 1AA
8990483581,812,Linthorpe Road,Notting Hill Gate,Dudley,West Yorkshire,CA1 2AA
7630136404,292,Milkstone Road,Barons Court Road,Leicester,Wiltshire,FY1 1AA
8963712141,684,Blackburn Mall,Barnsbury Road,Middlesbrough,Staffordshire,NN1 2AA
2749684978,848,The Quadrant,Wilton Road,Crawley,Leicestershire,HU1 3AA
333988744,845,Brayford Pool,Alverstone Street,Plymouth,Norfolk,PL1 3AA
6154626959,1082,The Curve,Canonbury Grove,Reading,Greater London,TS1 2AA
3031105850,12,The iQ Wolverhampton,Bloomsbury Square,Blackburn,Rutland,TS1 1AA
2738032168,849,Leopold Square,Wimbledon Park Road,Chester,Greater Manchester,SN1 2AA
3137040515,1099,Christchurch Park Ipswich,Addison Road,Carlisle,Buckinghamshire,ST1 2AA
6318137017,563,Kelham Island,Parsons Green Lane,Brighton,Herefordshire,LE1 1AA
9104083458,780,Moda Living,Chipping Norton Street,Coventry,Nottinghamshire,BH1 3AA
1171261543,82,Rochdale Exchange,Church Street,Swindon,Merseyside,CA1 2AA
8441238464,1280,Smithfield,Park Avenue Road,Bolton,Dorset,IP1 2AA
507955641,1407,Mayfield,Notting Hill Gate,Ipswich,Isle of Wight,SN1 2AA
377055085,302,The Leverton,Highbury Fields,Wakefield,Gloucestershire,PE1 3AA
9687133783,1355,The Mailbox,Gillespie Road,Cambridge,Cornwall,DY1 3AA
4600789261,1407,The Market Place,Park Avenue Road,Coventry,West Yorkshire,DN1 2AA
1348636521,936,Bede House,Parsons Green Lane,Sheffield,Wiltshire,CR1 1AA
5500360906,1005,The Beacon,Margravine Road,Derby,Shropshire,BD1 1AA
6801029983,1201,Northern Spire,The Crescent,Manchester,Merseyside,WF1 1AA
1718589611,1422,Gunwharf Quays,Alverstone Street,Plymouth,Greater Manchester,SP1 1AA
4498436237,931,Bede House,Lyttelton Road,Newcastle upon Tyne,Cheshire,YO1 1AA
5257869705,548,The Waterfront,Weltjie Road,Cambridge,Rutland,LU1 3AA
7746897282,1410,Southgate Street,Highbury Fields,Coventry,Cambridgeshire,BS1 2AA
2889764648,849,Leopold Square,Wimbledon Park Road,Chester,Greater Manchester,SN1 2AA
8167843629,601,The Malago Estate,Lauderdale Road,Doncaster,Cheshire,BD1 2AA
6056863689,887,The Residence,Lauderdale Road,York,Hertfordshire,MK1 1AA
2145873546,479,Sutton Harbour,The Crescent,Sunderland,Durham,RG1 2AA
7116557792,200,Southgate Street,Wilton Road,Portsmouth,Somerset,LU1 1AA
6268159195,1041,Hampton,Parsons Green Lane,Sheffield,Greater London,LS1 3AA
893779792,82,Rochdale Exchange,Thornhill Road,Salisbury,Lincolnshire,BH1 1AA
3626331628,275,Transporter Bridge Apartments,Margravine Road,Liverpool,Merseyside,OX1 2AA
6684130357,581,Sovereign Square,Askew Road,Liverpool,Hampshire,BD1 1AA
3300418038,367,The Avenue,Wimbledon Park Road,Derby,Suffolk,NN1 3AA
5404416629,931,St Paul's Place,Askew Road,Stoke-on-Trent,Oxfordshire,WV1 3AA
6586917107,1188,The Quays,Park Avenue Road,Gloucester,Greater Manchester,BL1 1AA
5338366185,1011,Sutton Harbour,Bloomsbury Square,Plymouth,East Sussex,PE1 2AA
584250657,233,The Cube,Elgin Avenue,Southampton,Cambridgeshire,LN1 3AA
1252251327,1035,Kampus,Canonbury Grove,Southampton,Dorset,BS1 3AA
1013842170,1114,County Oak,Elgin Avenue,Ipswich,Berkshire,WD1 2AA
7846380672,764,The Strand,Kensington Palace Gardens,Nottingham,Suffolk,NG1 2AA
1608877892,1309,The Quays,Barons Court Road,Crawley,Buckinghamshire,CA1 3AA
7797725136,1139,Rochdale Exchange,Fitzroy Square,Manchester,Isle of Wight,CH1 2AA
6661517190,1298,Deansgate Quays,Parsons Green Lane,Leeds,East Sussex,YO1 3AA
2133426183,1140,The Quadrant,Lyttelton Road,Leeds,Durham,OX1 3AA
6463901741,788,Crusader Court,Sutherland Avenue,Sunderland,Isle of Wight,DE1 1AA
7409408928,655,The Lexington,Lyttelton Road,York,Berkshire,DY1 1AA
8099196368,1419,Rivergate,Parsons Green Lane,Dudley,Greater Manchester,NN1 2AA
3378775963,1400,Fisherton Street,Fitzroy Square,Manchester,North Yorkshire,MK1 1AA
8476327897,1218,Cassiobury Park,Askew Road,Norwich,Staffordshire,BS1 2AA
4102897526,1399,Humber Street,Chipping Norton Street,Chester,Tyne and Wear,BN1 3AA
6399473276,285,The Cube,Barnsbury Road,Salisbury,Isle of Wight,BD1 3AA
2282257669,52,Castlegate,Elgin Avenue,Sheffield,Merseyside,NR1 3AA
9297773036,1383,Fisherton Street,Chipping Norton Street,Gloucester,Isle of Wight,NE1 2AA
3471963782,497,The General Hospital Quarter,Church Street,Carlisle,Surrey,MK1 2AA
9180371132,896,The Park,Randolph Crescent,Sunderland,Bristol,WD1 1AA
131527800,1082,The Curve,Canonbury Grove,Reading,Greater London,TS1 2AA
1646031261,680,The Buttermarket,Wimbledon Park Road,Nottingham,Merseyside,M1 2AA
8382514138,982,Bede House,Alverstone Street,Brighton,Devon,PL1 2AA
8993607680,616,Manchester One,Elgin Avenue,Norwich,Hertfordshire,HU1 3AA
9794734004,399,The Cube,Marylebone High Street,Dudley,East Sussex,GL1 1AA
47567759,643,The Wave,Fitzroy Square,Northampton,Lincolnshire,MK1 3AA
9145916063,1466,Linthorpe Road,Parsons Green Lane,Northampton,Cumbria,GL1 2AA
5855038920,457,The Custard Factory,Gillespie Road,York,Herefordshire,CV1 1AA
8788715353,1350,Rivergate,Gillespie Road,Derby,Kent,WD1 1AA
4270640871,1156,City Park,Askew Road,Salisbury,Northamptonshire,DN1 3AA
1457684055,347,Rivergate,Notting Hill Gate,Leicester,North Yorkshire,BD1 1AA
5083019507,1463,The Broadway,Addison Road,Luton,Durham,LE1 3AA
6589377545,711,Jericho Road,Bloomsbury Square,Luton,Norfolk,PE1 1AA
1798777665,624,Gunwharf Quays,Church Street,Gloucester,Hertfordshire,WD1 1AA
5162634735,332,The Brunel Centre,Addison Road,Middlesbrough,East Sussex,CA1 2AA
3031537092,1353,City Walls,Elgin Avenue,Bournemouth,Greater Manchester,BH1 3AA
1033063460,914,Xscape MK,Askew Road,Sunderland,East Sussex,MK1 3AA
3620283931,847,Rochdale Exchange,Askew Road,Leicester,Oxfordshire,S1 2AA
5836194823,767,Smithfield,Bloomsbury Square,Milton Keynes,Cheshire,RG1 2AA
7463304434,406,Bathurst Buildings,Park Avenue Road,Rochdale,Devon,HU1 2AA
1510654763,417,Edgbaston Park,Parsons Green Lane,Chester,West Sussex,GL1 3AA
5839161837,645,The Forbury,Notting Hill Gate,Bolton,Lincolnshire,HU1 2AA
7107101188,149,Market Square,Chipping Norton Street,Sunderland,East Riding of Yorkshire,DN1 3AA
7077252256,1048,City Walls,Weltjie Road,Derby,Tyne and Wear,BD1 1AA
4722520100,1172,The Cube,Wilton Road,Brighton,Oxfordshire,DN1 2AA
3124132467,1369,The Park,Weltjie Road,Doncaster,Lancashire,SP1 3AA
3392770922,357,Mayfield,Chipping Norton Street,Lincoln,Greater Manchester,LN1 3AA
9146255893,848,The Quadrant,Wilton Road,Crawley,Leicestershire,HU1 3AA
568178351,1274,Cathedral Square,Margravine Road,Luton,West Midlands,LN1 3AA
1398029653,1327,The Lace House,Church Street,Blackpool,Worcestershire,NE1 3AA
3961611092,1401,Guildhall Square,Kensington Palace Gardens,Stoke-on-Trent,Berkshire,DE1 1AA
811685195,751,St. Annes Way,Barons Court Road,Norwich,East Riding of Yorkshire,BD1 3AA
2485299706,1486,Arena Central,Canonbury Grove,Cambridge,Surrey,WD1 3AA
6552930984,837,Linthorpe Road,Thornhill Road,Southampton,Dorset,LS1 1AA
1598038427,644,Bede House,Alverstone Street,Chester,Oxfordshire,WV1 3AA
5680811235,1082,The Curve,Canonbury Grove,Reading,Greater London,TS1 2AA
1710499087,456,The iQ Wolverhampton,Addison Road,Chester,Devon,WD1 1AA
669397814,567,Bede House,Fitzroy Square,Cambridge,Greater Manchester,SP1 1AA
9553594603,451,The Hive,Barnsbury Road,Portsmouth,West Midlands,BL1 2AA
7059545212,260,Linthorpe Road,Thornhill Road,Swindon,Hertfordshire,BS1 3AA
7730306603,1350,Rivergate,Gillespie Road,Derby,Kent,WD1 1AA
7489947162,436,The Deep,The Crescent,Exeter,East Riding of Yorkshire,SP1 1AA
4599038598,1231,Lakeside Village,Parsons Green Lane,Milton Keynes,Rutland,SN1 1AA
8397601740,980,Frenchgate Shopping Centre,Canonbury Grove,Sheffield,North Yorkshire,BS1 3AA
5254431415,885,Tombland,Kensington Palace Gardens,Liverpool,Gloucestershire,BD1 1AA
1940114950,55,Blackburn Mall,Parsons Green Lane,Norwich,Northumberland,LN1 3AA
3235316701,234,The Hive,Chipping Norton Street,Leicester,Greater Manchester,MK1 3AA
4327876836,515,Church Wharf,Gillespie Road,Luton,Cornwall,SO1 3AA
1474506615,686,The Close,Weltjie Road,Nottingham,Isle of Wight,NG1 3AA
5730407726,339,The Barbican,The Boltons,Lincoln,Cornwall,CR1 2AA
1936506793,432,Edgbaston Park,Margravine Road,Newcastle upon Tyne,Rutland,PL1 2AA
3469846820,999,The Quays,Bramerton Street,Rochdale,East Riding of Yorkshire,LS1 2AA
3886120708,344,XYZ Apartments,Barnsbury Road,Manchester,West Sussex,OL1 2AA
9546088706,749,Edgbaston Park,Highbury Fields,Liverpool,Norfolk,CV1 2AA
2857700733,406,Bathurst Buildings,Park Avenue Road,Rochdale,Devon,HU1 2AA
2281915859,948,Castlegate,Fitzroy Square,Sunderland,Essex,CV1 2AA
5465303891,127,Castlefield Wharf,Wimbledon Park Road,Bournemouth,Northamptonshire,DN1 3AA
59185384,472,Brindleyplace,Wilton Road,Leeds,Buckinghamshire,LS1 3AA
6394424005,1460,The General Hospital Quarter,Margravine Road,Dudley,Merseyside,BS1 2AA
650297555,387,Bathurst Buildings,Barnsbury Road,Reading,Berkshire,LN1 2AA
5584374792,1298,Deansgate Quays,Parsons Green Lane,Leeds,East Sussex,YO1 3AA
1588961818,529,Highcross Leicester,The Boltons,Luton,City of London,MK1 3AA
4537785667,1474,The Custard Factory,Gillespie Road,Bradford,South Yorkshire,FY1 1AA
8762843095,1346,Brayford Pool,Canonbury Grove,Salisbury,Suffolk,B1 2AA
9117102316,797,Minster Court,Chipping Norton Street,Bradford,Dorset,LN1 1AA
7905409791,1158,The Broadway,Askew Road,Plymouth,Essex,NE1 1AA
1032582626,842,The Interchange,Kensington Palace Gardens,Liverpool,Worcestershire,CR1 1AA
6329642370,672,The Curve,Kensington Palace Gardens,Lincoln,East Riding of Yorkshire,OL1 1AA
7416589878,635,Cathedral Green,Elgin Avenue,Ipswich,Cambridgeshire,TS1 3AA
9136687995,417,Edgbaston Park,Parsons Green Lane,Chester,West Sussex,GL1 3AA
9233596761,806,Midsummer Boulevard,Askew Road,Norwich,Northumberland,BH1 2AA
5150535230,910,The Bridges,Wilton Road,Peterborough,Worcestershire,LS1 3AA
5103118963,81,Friar Street,Elgin Avenue,Crawley,City of London,OL1 3AA
9725089383,219,The Deep,Notting Hill Gate,Oxford,Rutland,S1 3AA
4187811702,1022,The Docks,Notting Hill Gate,Leeds,Bristol,DN1 2AA
4601559146,1060,The Wave,Bramerton Street,Sheffield,Bedfordshire,OL1 2AA
6232987233,94,Tombland,Addison Road,Coventry,Cambridgeshire,NG1 1AA
7139287600,201,The Point,Wimbledon Park Road,Nottingham,Suffolk,HU1 3AA
9084298179,1400,Fisherton Street,Fitzroy Square,Manchester,North Yorkshire,MK1 1AA
7271711953,483,The Broadway,Marylebone High Street,Milton Keynes,Northumberland,RG1 1AA
1493263358,1100,The Elements,Weltjie Road,Peterborough,West Yorkshire,EX1 2AA
45410119,1435,Moda Living,Canonbury Grove,Kingston upon Hull,Derbyshire,MK1 2AA
2507671858,1318,Spinningfields Tower,Margravine Road,Doncaster,Greater London,CH1 2AA
9787728533,57,Chapelfield Road,Chipping Norton Street,Ipswich,Norfolk,YO1 1AA
8949756587,650,Smithfield,Randolph Crescent,Coventry,Cumbria,PE1 3AA
1934777552,435,The Potteries Shopping Centre,Wilton Road,Rochdale,Kent,BL1 1AA
1433394456,797,The Landmark,The Boltons,Gloucester,Isle of Wight,NN1 3AA
4416457529,864,Lakeside Village,Wimbledon Park Road,Birmingham,Worcestershire,NR1 1AA
6458646860,1498,The Malago Estate,Barnsbury Road,Northampton,Buckinghamshire,HU1 2AA
3326670486,1252,The Outlet Swindon,Elgin Avenue,Southampton,Essex,BD1 1AA
1010289918,679,Steep Hill,Margravine Road,Gloucester,Cheshire,PL1 2AA
1659463440,340,Sovereign Square,Gillespie Road,Bolton,Oxfordshire,EX1 2AA
548556415,1490,The Sands,Addison Road,Bournemouth,Leicestershire,OX1 3AA
692092323,320,The Barbican,Sutherland Avenue,Bristol,Lancashire,CA1 3AA
867002042,754,The Grafton,Askew Road,Manchester,East Riding of Yorkshire,NG1 1AA
2179093179,1419,The Light,Park Avenue Road,Blackburn,Surrey,WV1 2AA
6684464700,1021,Porter Valley,Fitzroy Square,Carlisle,Bedfordshire,DE1 1AA
5627638974,347,Bradshawgate,Thornhill Road,Luton,Oxfordshire,OX1 3AA
1272640884,46,Cathedral Quarter,Alverstone Street,Newcastle upon Tyne,South Yorkshire,HU1 1AA
6150849791,1007,The Workstation,Thornhill Road,Oxford,West Sussex,WV1 2AA
3930214474,1435,Moda Living,Canonbury Grove,Kingston upon Hull,Derbyshire,MK1 2AA
1498521231,909,Hampton,Barons Court Road,Wolverhampton,Durham,NE1 1AA
641314833,732,The Avenue,Askew Road,Plymouth,Suffolk,ST1 2AA
1637385218,29,The Exchange,Sutherland Avenue,Stoke-on-Trent,West Yorkshire,BN1 3AA
6421922074,1122,Spinningfields Tower,Lauderdale Road,Dudley,Rutland,GL1 1AA
6502397832,298,Blackburn Mall,Kensington Palace Gardens,Brighton,Merseyside,CR1 3AA
4597443177,1082,The Curve,Canonbury Grove,Reading,Greater London,TS1 2AA
1141176564,684,Blackburn Mall,Barnsbury Road,Middlesbrough,Staffordshire,NN1 2AA
8926883477,464,Velocity Apartments,Fitzroy Square,Blackburn,Bristol,LS1 2AA
5314664992,541,Brindleyplace,Barons Court Road,Kingston upon Hull,Buckinghamshire,SN1 2AA
1763316602,1463,The Broadway,Addison Road,Luton,Durham,LE1 3AA
3254319265,329,The Interchange,Lauderdale Road,Lincoln,Leicestershire,B1 3AA
8534372454,1132,The Randolph,Wimbledon Park Road,Dudley,Derbyshire,CR1 2AA
62808036,1431,St. Annes Way,Elgin Avenue,Middlesbrough,West Midlands,NE1 2AA
1294946676,162,The Harlequin,Barnsbury Road,Swindon,Lancashire,CB1 1AA
2050372469,1498,The Interchange,Margravine Road,Lincoln,Norfolk,B1 1AA
628613547,222,Bournville Wharf,Barons Court Road,Doncaster,Gloucestershire,WV1 2AA
7585597606,834,Waterfront,Addison Road,Milton Keynes,Gloucestershire,PE1 1AA
5140180286,1244,Church Wharf,Addison Road,Nottingham,Oxfordshire,BS1 3AA
3496740256,151,Brayford Pool,Chipping Norton Street,Ipswich,Northumberland,OL1 1AA
3177964092,746,The Brunel Centre,Fitzroy Square,Northampton,West Midlands,NG1 1AA
2526514576,376,The Buttermarket,Fitzroy Square,Bristol,West Midlands,CH1 3AA
7147438787,1452,The Close,Wilton Road,York,Derbyshire,BS1 1AA
3981290763,311,Trinity Leeds,Gillespie Road,Plymouth,Norfolk,DE1 1AA
3633802320,1152,Hampton,Gillespie Road,Watford,Hampshire,CB1 2AA
796195439,960,Bathurst Buildings,Chipping Norton Street,Bradford,Leicestershire,LE1 3AA
5962296877,56,Minster Court,Chipping Norton Street,Cambridge,Buckinghamshire,DY1 2AA
3814965264,483,The Waterfront,Highbury Fields,Manchester,Northamptonshire,SN1 2AA
8997672355,642,The Landmark,Lauderdale Road,Sheffield,Cheshire,BD1 3AA
3264756463,1085,St Paul's Place,Lyttelton Road,Sheffield,Oxfordshire,BN1 1AA
1884421784,673,One Park Lane,Wilton Road,Carlisle,Berkshire,HU1 2AA
9014703465,304,Lace Market Wohnungen,Notting Hill Gate,Sheffield,Surrey,TS1 3AA
2479434346,646,Castlegate,Barons Court Road,Manchester,Greater Manchester,HU1 3AA
3858834238,1028,The Brewery Wharf,Chipping Norton Street,Birmingham,Lincolnshire,NR1 1AA
2150640937,1312,Gunwharf Quays,Notting Hill Gate,Norwich,Cornwall,NN1 2AA
3674380250,1104,Abington Street,Wimbledon Park Road,Newcastle upon Tyne,Hertfordshire,WV1 3AA
226444643,243,The Lansdowne,Gillespie Road,Oxford,Lancashire,EX1 1AA
5210806944,1231,The Grafton,Canonbury Grove,Coventry,Somerset,BD1 2AA
2039209700,568,Cassiobury Park,Canonbury Grove,Nottingham,West Midlands,BD1 3AA
1085473767,1183,Jericho Road,Lyttelton Road,Blackpool,Lincolnshire,WV1 2AA
9041757058,453,Highcross Leicester,Barons Court Road,Manchester,Warwickshire,DN1 2AA
27284670,651,The Exchange,Wimbledon Park Road,Manchester,Somerset,MK1 1AA
3170373269,1210,Hampton,Highbury Fields,Liverpool,Norfolk,PE1 2AA
3884887947,1211,Cathedral Quarter,Margravine Road,Southampton,Devon,S1 2AA
812350065,662,The Sands,Church Street,Manchester,Norfolk,BN1 2AA
8442405488,494,The Wave,Highbury Fields,York,South Yorkshire,FY1 2AA
5833675111,1276,The Lace House,Wilton Road,Salisbury,Herefordshire,CA1 3AA
6258415822,435,The Potteries Shopping Centre,Wilton Road,Rochdale,Kent,BL1 1AA
2551491991,661,The Residence,Addison Road,Watford,Norfolk,CA1 2AA
6541376581,1175,The Sands,Lauderdale Road,Crawley,East Riding of Yorkshire,B1 2AA
6890883772,772,The Light,Margravine Road,Stoke-on-Trent,Rutland,BL1 2AA
3587266441,663,The Assissi Apartments,Sutherland Avenue,Brighton,West Midlands,NR1 3AA
2668635047,739,The Exchange,Parsons Green Lane,Birmingham,Lancashire,WD1 3AA
9277289686,1440,Porter Valley,The Crescent,Bournemouth,West Sussex,IP1 2AA
9725674618,646,Market Square,Marylebone High Street,Ipswich,Kent,OX1 2AA
6326905036,50,Transporter Bridge Apartments,Weltjie Road,Salisbury,Cornwall,WF1 3AA
6667574870,435,The Potteries Shopping Centre,Wilton Road,Rochdale,Kent,BL1 1AA
6167127360,854,Fossgate,The Crescent,Birmingham,South Yorkshire,BS1 3AA
4682404725,1293,Wapping Wharf,Fitzroy Square,Luton,Northumberland,BN1 3AA
2009818350,453,Highcross Leicester,Barons Court Road,Manchester,Warwickshire,DN1 2AA
70326142,686,The Close,Weltjie Road,Nottingham,Isle of Wight,NG1 3AA
4069504796,2,The Beacon,Gillespie Road,Lincoln,West Yorkshire,LE1 1AA
3911241054,876,The Potteries Shopping Centre,The Boltons,Sheffield,Wiltshire,WD1 1AA
8075908805,757,XYZ Apartments,Barons Court Road,Oxford,Leicestershire,BN1 1AA
456873686,150,The Centre MK,Church Street,Exeter,South Yorkshire,CV1 3AA
9944755087,344,XYZ Apartments,Barnsbury Road,Manchester,West Sussex,OL1 2AA
9736221830,800,Trinity Walk,Notting Hill Gate,Leicester,Cumbria,SO1 1AA
2127056655,429,The BH1 Apartments,Marylebone High Street,Peterborough,Lincolnshire,EX1 2AA
2530864608,417,Edgbaston Park,Parsons Green Lane,Chester,West Sussex,GL1 3AA
349022445,400,Cathedral Square,The Crescent,Bolton,Lincolnshire,LN1 3AA
