address_id,house_number,house_name,street,city,county,post_code
AD00961,1396,Gunwharf Quays,Parsons Green Lane,Bolton,Cumbria,IP1 1AA
AD00962,982,Bede House,Alverstone Street,Brighton,Devon,PL1 2AA
AD00963,749,The iQ Wolverhampton,Elgin Avenue,Manchester,Rutland,BN1 2AA
AD00964,764,The Strand,Kensington Palace Gardens,Nottingham,Suffolk,NG1 2AA
AD00965,1164,Wapping Wharf,Park Avenue Road,Salisbury,Northamptonshire,WF1 2AA
AD00966,368,Cathedral Square,Addison Road,Carlisle,Merseyside,PL1 2AA
AD00967,794,Leopold Square,Marylebone High Street,Chester,Tyne and Wear,LN1 2AA
AD00968,12,The iQ Wolverhampton,Bloomsbury Square,Blackburn,Rutland,TS1 1AA
AD00969,836,The Lace House,Addison Road,Bradford,Lincolnshire,B1 1AA
AD00970,1350,Xscape MK,Fitzroy Square,Plymouth,Kent,SN1 3AA
AD00971,1358,The Deep,Fitzroy Square,Rochdale,Lincolnshire,TS1 2AA
AD00972,432,Edgbaston Park,Margravine Road,Newcastle upon Tyne,Rutland,PL1 2AA
AD00973,511,Edgbaston Park,Notting Hill Gate,Bradford,Surrey,BN1 3AA
AD00974,734,The Bridges,Church Street,Cambridge,Cheshire,WD1 3AA
AD00975,1215,The Sands,Addison Road,Leeds,Somerset,LU1 3AA
AD00976,347,Bradshawgate,Thornhill Road,Luton,Oxfordshire,OX1 3AA
AD00977,1035,Kampus,Canonbury Grove,Southampton,Dorset,BS1 3AA
AD00978,812,Linthorpe Road,Notting Hill Gate,Dudley,West Yorkshire,CA1 2AA
AD00979,1353,City Walls,Elgin Avenue,Bournemouth,Greater Manchester,BH1 3AA
AD00980,201,The Point,Wimbledon Park Road,Nottingham,Suffolk,HU1 3AA
AD00981,972,Castlefield Wharf,Wilton Road,Southampton,West Sussex,ST1 1AA
AD00982,385,Cathedral Square,Randolph Crescent,Sunderland,Cumbria,EX1 1AA
AD00983,837,Linthorpe Road,Thornhill Road,Southampton,Dorset,LS1 1AA
AD00984,176,The Interchange,Wilton Road,Wakefield,Greater London,TS1 3AA
AD00985,1399,Humber Street,Chipping Norton Street,Chester,Tyne and Wear,BN1 3AA
AD00986,419,Midsummer Boulevard,The Crescent,Ipswich,Herefordshire,SR1 3AA
AD00987,136,Waterfront West,Barons Court Road,Kingston upon Hull,Oxfordshire,PL1 2AA
AD00988,329,The Interchange,Lauderdale Road,Lincoln,Leicestershire,B1 3AA
AD00989,435,The Potteries Shopping Centre,Wilton Road,Rochdale,Kent,BL1 1AA
AD00990,947,Minster Court,Weltjie Road,Norwich,Cumbria,WF1 3AA
AD00991,645,Bournville Wharf,Marylebone High Street,Southampton,Staffordshire,NE1 3AA
AD00992,679,Steep Hill,Margravine Road,Gloucester,Cheshire,PL1 2AA
AD00993,1451,Kings Walk,Barons Court Road,Oxford,Bristol,BD1 1AA
AD00994,561,The Beacon,Elgin Avenue,Blackpool,West Yorkshire,DE1 2AA
AD00995,599,Manchester One,Alverstone Street,Sunderland,South Yorkshire,TS1 2AA
AD00996,529,St Paul's Place,Bloomsbury Square,Coventry,Devon,NN1 3AA
AD00997,1158,The Broadway,Askew Road,Plymouth,Essex,NE1 1AA
AD00998,313,Waterfront,The Boltons,Exeter,Tyne and Wear,M1 2AA
AD00999,570,Cassiobury Park,Parsons Green Lane,Peterborough,Northumberland,WF1 1AA
AD01000,197,The Quays,Wimbledon Park Road,York,North Yorkshire,DN1 1AA
AD01001,171,The Elements,Fitzroy Square,Exeter,South Yorkshire,CA1 1AA
AD01002,700,Christchurch Park Ipswich,Wimbledon Park Road,Exeter,Somerset,ST1 1AA
AD01003,400,St Paul's Place,Bloomsbury Square,Bristol,Hertfordshire,BL1 3AA
AD01004,1256,Trinity Walk,Addison Road,Crawley,Bedfordshire,NE1 3AA
AD01005,842,The Broadway,Chipping Norton Street,Crawley,Bristol,FY1 2AA
AD01006,823,The Buttermarket,Bloomsbury Square,Exeter,West Sussex,HU1 3AA
AD01007,1345,Abington Street,Gillespie Road,Exeter,Shropshire,LN1 1AA
AD01008,431,The Custard Factory,Askew Road,Leeds,Essex,CB1 1AA
AD01009,822,Blackburn Mall,Marylebone High Street,Newcastle upon Tyne,Suffolk,DY1 2AA
AD01010,837,Linthorpe Road,Thornhill Road,Southampton,Dorset,LS1 1AA
AD01011,1316,Edgbaston Park,Lyttelton Road,Northampton,Nottinghamshire,OL1 2AA
AD01012,292,The Buttermarket,Sutherland Avenue,York,South Yorkshire,CA1 2AA
AD01013,377,Moda Living,Randolph Crescent,Luton,Cheshire,CA1 3AA
AD01014,1034,The Buttermarket,Chipping Norton Street,Crawley,Rutland,OX1 2AA
AD01015,1407,Mayfield,Notting Hill Gate,Ipswich,Isle of Wight,SN1 2AA
AD01016,699,Kirkgate,Addison Road,Rochdale,Gloucestershire,IP1 1AA
AD01017,615,Waterfront,Highbury Fields,Luton,Surrey,FY1 1AA
AD01018,347,Bradshawgate,Thornhill Road,Luton,Oxfordshire,OX1 3AA
AD01019,496,Hampton,The Crescent,Blackburn,Isle of Wight,DY1 2AA
AD01020,661,Regent Street,Thornhill Road,Bournemouth,Warwickshire,SR1 2AA
AD01021,950,The Drapery,Gillespie Road,Chester,Derbyshire,B1 3AA
AD01022,1234,Velocity Apartments,Gillespie Road,Norwich,Worcestershire,BS1 1AA
AD01023,1075,City Walls,Marylebone High Street,Doncaster,Wiltshire,NG1 2AA
AD01024,540,The Unity Building,Sutherland Avenue,Plymouth,Northumberland,S1 3AA
AD01025,127,Linthorpe Road,Church Street,Portsmouth,Kent,PL1 1AA
AD01026,683,Trinity Walk,Canonbury Grove,Salisbury,Wiltshire,B1 3AA
AD01027,1350,Rivergate,Gillespie Road,Derby,Kent,WD1 1AA
AD01028,367,Friar Street,Wimbledon Park Road,Rochdale,Rutland,BH1 1AA
AD01029,564,Frenchgate Shopping Centre,Thornhill Road,Crawley,Lancashire,S1 3AA
AD01030,127,Castlefield Wharf,Wimbledon Park Road,Bournemouth,Northamptonshire,DN1 3AA
AD01031,1163,The Pumphouse,Margravine Road,Luton,Lincolnshire,BD1 2AA
AD01032,823,Midsummer Boulevard,Church Street,Bristol,East Sussex,FY1 2AA
AD01033,680,Etruria Works,Gillespie Road,Wakefield,Essex,WD1 2AA
AD01034,570,Cassiobury Park,Parsons Green Lane,Peterborough,Northumberland,WF1 1AA
AD01035,1007,The Workstation,Thornhill Road,Oxford,West Sussex,WV1 2AA
AD01036,10,The Strand,Addison Road,Coventry,Warwickshire,LN1 1AA
AD01037,496,The Interchange,Lauderdale Road,Blackburn,Bedfordshire,BN1 1AA
AD01038,1327,The Lace House,Church Street,Blackpool,Worcestershire,NE1 3AA
AD01039,529,St Paul's Place,Bloomsbury Square,Coventry,Devon,NN1 3AA
AD01040,890,The Drapery,Church Street,Carlisle,Lincolnshire,WV1 2AA
AD01041,729,Cathedral Green,Chipping Norton Street,Kingston upon Hull,Bristol,LS1 1AA
AD01042,1179,The Potteries Shopping Centre,The Boltons,Middlesbrough,East Sussex,ST1 3AA
AD01043,1439,Transporter Bridge Apartments,Barons Court Road,Blackburn,Isle of Wight,DY1 3AA
AD01044,633,Sovereign Square,Notting Hill Gate,Wakefield,Buckinghamshire,FY1 2AA
AD01045,1335,Frenchgate Shopping Centre,Highbury Fields,Blackburn,Worcestershire,TS1 1AA
AD01046,1353,The Silk Mill,Bloomsbury Square,Southampton,Hampshire,B1 3AA
AD01047,198,The iQ Wolverhampton,Notting Hill Gate,Rochdale,West Sussex,OL1 2AA
AD01048,263,Bathurst Buildings,The Boltons,Watford,Norfolk,BL1 1AA
AD01049,1052,Fossgate,Elgin Avenue,Kingston upon Hull,Tyne and Wear,LN1 2AA
AD01050,1183,Jericho Road,Lyttelton Road,Blackpool,Lincolnshire,WV1 2AA
AD01051,1140,Castlegate,The Boltons,Salisbury,Merseyside,EX1 2AA
AD01052,1039,The Brewery Wharf,Gillespie Road,Rochdale,West Midlands,OX1 3AA
AD01053,261,Princesshay,Randolph Crescent,Manchester,Dorset,MK1 2AA
AD01054,1437,The Promenade Apartments,Lyttelton Road,Middlesbrough,Norfolk,BN1 2AA
AD01055,259,The Forbury,Elgin Avenue,Nottingham,Bristol,PE1 1AA
AD01056,492,The Market Place,Weltjie Road,Ipswich,North Yorkshire,LU1 2AA
AD01057,1008,Arena Central,Lyttelton Road,Norwich,Norfolk,BH1 2AA
AD01058,1294,Middlehaven,Barnsbury Road,Leeds,Berkshire,ST1 3AA
AD01059,2,The Beacon,Gillespie Road,Lincoln,West Yorkshire,LE1 1AA
AD01060,812,Linthorpe Road,Notting Hill Gate,Dudley,West Yorkshire,CA1 2AA
AD01061,292,Milkstone Road,Barons Court Road,Leicester,Wiltshire,FY1 1AA
AD01062,684,Blackburn Mall,Barnsbury Road,Middlesbrough,Staffordshire,NN1 2AA
AD01063,848,The Quadrant,Wilton Road,Crawley,Leicestershire,HU1 3AA
AD01064,845,Brayford Pool,Alverstone Street,Plymouth,Norfolk,PL1 3AA
AD01065,1082,The Curve,Canonbury Grove,Reading,Greater London,TS1 2AA
AD01066,12,The iQ Wolverhampton,Bloomsbury Square,Blackburn,Rutland,TS1 1AA
AD01067,849,Leopold Square,Wimbledon Park Road,Chester,Greater Manchester,SN1 2AA
AD01068,1099,Christchurch Park Ipswich,Addison Road,Carlisle,Buckinghamshire,ST1 2AA
AD01069,563,Kelham Island,Parsons Green Lane,Brighton,Herefordshire,LE1 1AA
AD01070,780,Moda Living,Chipping Norton Street,Coventry,Nottinghamshire,BH1 3AA
AD01071,82,Rochdale Exchange,Church Street,Swindon,Merseyside,CA1 2AA
AD01072,1280,Smithfield,Park Avenue Road,Bolton,Dorset,IP1 2AA
AD01073,1407,Mayfield,Notting Hill Gate,Ipswich,Isle of Wight,SN1 2AA
AD01074,302,The Leverton,Highbury Fields,Wakefield,Gloucestershire,PE1 3AA
AD01075,1355,The Mailbox,Gillespie Road,Cambridge,Cornwall,DY1 3AA
AD01076,1407,The Market Place,Park Avenue Road,Coventry,West Yorkshire,DN1 2AA
AD01077,936,Bede House,Parsons Green Lane,Sheffield,Wiltshire,CR1 1AA
AD01078,1005,The Beacon,Margravine Road,Derby,Shropshire,BD1 1AA
AD01079,1201,Northern Spire,The Crescent,Manchester,Merseyside,WF1 1AA
AD01080,1422,Gunwharf Quays,Alverstone Street,Plymouth,Greater Manchester,SP1 1AA
AD01081,931,Bede House,Lyttelton Road,Newcastle upon Tyne,Cheshire,YO1 1AA
AD01082,548,The Waterfront,Weltjie Road,Cambridge,Rutland,LU1 3AA
AD01083,1410,Southgate Street,Highbury Fields,Coventry,Cambridgeshire,BS1 2AA
AD01084,849,Leopold Square,Wimbledon Park Road,Chester,Greater Manchester,SN1 2AA
AD01085,601,The Malago Estate,Lauderdale Road,Doncaster,Cheshire,BD1 2AA
AD01086,887,The Residence,Lauderdale Road,York,Hertfordshire,MK1 1AA
AD01087,479,Sutton Harbour,The Crescent,Sunderland,Durham,RG1 2AA
AD01088,200,Southgate Street,Wilton Road,Portsmouth,Somerset,LU1 1AA
AD01089,1041,Hampton,Parsons Green Lane,Sheffield,Greater London,LS1 3AA
AD01090,82,Rochdale Exchange,Thornhill Road,Salisbury,Lincolnshire,BH1 1AA
AD01091,275,Transporter Bridge Apartments,Margravine Road,Liverpool,Merseyside,OX1 2AA
AD01092,581,Sovereign Square,Askew Road,Liverpool,Hampshire,BD1 1AA
AD01093,367,The Avenue,Wimbledon Park Road,Derby,Suffolk,NN1 3AA
AD01094,931,St Paul's Place,Askew Road,Stoke-on-Trent,Oxfordshire,WV1 3AA
AD01095,1188,The Quays,Park Avenue Road,Gloucester,Greater Manchester,BL1 1AA
AD01096,1011,Sutton Harbour,Bloomsbury Square,Plymouth,East Sussex,PE1 2AA
AD01097,233,The Cube,Elgin Avenue,Southampton,Cambridgeshire,LN1 3AA
AD01098,1035,Kampus,Canonbury Grove,Southampton,Dorset,BS1 3AA
AD01099,1114,County Oak,Elgin Avenue,Ipswich,Berkshire,WD1 2AA
AD01100,764,The Strand,Kensington Palace Gardens,Nottingham,Suffolk,NG1 2AA
AD01101,1309,The Quays,Barons Court Road,Crawley,Buckinghamshire,CA1 3AA
AD01102,1139,Rochdale Exchange,Fitzroy Square,Manchester,Isle of Wight,CH1 2AA
AD01103,1298,Deansgate Quays,Parsons Green Lane,Leeds,East Sussex,YO1 3AA
AD01104,1140,The Quadrant,Lyttelton Road,Leeds,Durham,OX1 3AA
AD01105,788,Crusader Court,Sutherland Avenue,Sunderland,Isle of Wight,DE1 1AA
AD01106,655,The Lexington,Lyttelton Road,York,Berkshire,DY1 1AA
AD01107,1419,Rivergate,Parsons Green Lane,Dudley,Greater Manchester,NN1 2AA
AD01108,1400,Fisherton Street,Fitzroy Square,Manchester,North Yorkshire,MK1 1AA
AD01109,1218,Cassiobury Park,Askew Road,Norwich,Staffordshire,BS1 2AA
AD01110,1399,Humber Street,Chipping Norton Street,Chester,Tyne and Wear,BN1 3AA
AD01111,285,The Cube,Barnsbury Road,Salisbury,Isle of Wight,BD1 3AA
AD01112,52,Castlegate,Elgin Avenue,Sheffield,Merseyside,NR1 3AA
AD01113,1383,Fisherton Street,Chipping Norton Street,Gloucester,Isle of Wight,NE1 2AA
AD01114,497,The General Hospital Quarter,Church Street,Carlisle,Surrey,MK1 2AA
AD01115,896,The Park,Randolph Crescent,Sunderland,Bristol,WD1 1AA
AD01116,1082,The Curve,Canonbury Grove,Reading,Greater London,TS1 2AA
AD01117,680,The Buttermarket,Wimbledon Park Road,Nottingham,Merseyside,M1 2AA
AD01118,982,Bede House,Alverstone Street,Brighton,Devon,PL1 2AA
AD01119,616,Manchester One,Elgin Avenue,Norwich,Hertfordshire,HU1 3AA
AD01120,399,The Cube,Marylebone High Street,Dudley,East Sussex,GL1 1AA
AD01121,643,The Wave,Fitzroy Square,Northampton,Lincolnshire,MK1 3AA
AD01122,1466,Linthorpe Road,Parsons Green Lane,Northampton,Cumbria,GL1 2AA
AD01123,457,The Custard Factory,Gillespie Road,York,Herefordshire,CV1 1AA
AD01124,1350,Rivergate,Gillespie Road,Derby,Kent,WD1 1AA
AD01125,1156,City Park,Askew Road,Salisbury,Northamptonshire,DN1 3AA
AD01126,347,Rivergate,Notting Hill Gate,Leicester,North Yorkshire,BD1 1AA
AD01127,1463,The Broadway,Addison Road,Luton,Durham,LE1 3AA
AD01128,711,Jericho Road,Bloomsbury Square,Luton,Norfolk,PE1 1AA
AD01129,624,Gunwharf Quays,Church Street,Gloucester,Hertfordshire,WD1 1AA
AD01130,332,The Brunel Centre,Addison Road,Middlesbrough,East Sussex,CA1 2AA
AD01131,1353,City Walls,Elgin Avenue,Bournemouth,Greater Manchester,BH1 3AA
AD01132,914,Xscape MK,Askew Road,Sunderland,East Sussex,MK1 3AA
AD01133,847,Rochdale Exchange,Askew Road,Leicester,Oxfordshire,S1 2AA
AD01134,767,Smithfield,Bloomsbury Square,Milton Keynes,Cheshire,RG1 2AA
AD01135,406,Bathurst Buildings,Park Avenue Road,Rochdale,Devon,HU1 2AA
AD01136,417,Edgbaston Park,Parsons Green Lane,Chester,West Sussex,GL1 3AA
AD01137,645,The Forbury,Notting Hill Gate,Bolton,Lincolnshire,HU1 2AA
AD01138,149,Market Square,Chipping Norton Street,Sunderland,East Riding of Yorkshire,DN1 3AA
AD01139,1048,City Walls,Weltjie Road,Derby,Tyne and Wear,BD1 1AA
AD01140,1172,The Cube,Wilton Road,Brighton,Oxfordshire,DN1 2AA
AD01141,1369,The Park,Weltjie Road,Doncaster,Lancashire,SP1 3AA
AD01142,357,Mayfield,Chipping Norton Street,Lincoln,Greater Manchester,LN1 3AA
AD01143,848,The Quadrant,Wilton Road,Crawley,Leicestershire,HU1 3AA
AD01144,1274,Cathedral Square,Margravine Road,Luton,West Midlands,LN1 3AA
AD01145,1327,The Lace House,Church Street,Blackpool,Worcestershire,NE1 3AA
AD01146,1401,Guildhall Square,Kensington Palace Gardens,Stoke-on-Trent,Berkshire,DE1 1AA
AD01147,751,St. Annes Way,Barons Court Road,Norwich,East Riding of Yorkshire,BD1 3AA
AD01148,1486,Arena Central,Canonbury Grove,Cambridge,Surrey,WD1 3AA
AD01149,837,Linthorpe Road,Thornhill Road,Southampton,Dorset,LS1 1AA
AD01150,644,Bede House,Alverstone Street,Chester,Oxfordshire,WV1 3AA
AD01151,1082,The Curve,Canonbury Grove,Reading,Greater London,TS1 2AA
AD01152,456,The iQ Wolverhampton,Addison Road,Chester,Devon,WD1 1AA
AD01153,567,Bede House,Fitzroy Square,Cambridge,Greater Manchester,SP1 1AA
AD01154,451,The Hive,Barnsbury Road,Portsmouth,West Midlands,BL1 2AA
AD01155,260,Linthorpe Road,Thornhill Road,Swindon,Hertfordshire,BS1 3AA
AD01156,1350,Rivergate,Gillespie Road,Derby,Kent,WD1 1AA
AD01157,436,The Deep,The Crescent,Exeter,East Riding of Yorkshire,SP1 1AA
AD01158,1231,Lakeside Village,Parsons Green Lane,Milton Keynes,Rutland,SN1 1AA
AD01159,980,Frenchgate Shopping Centre,Canonbury Grove,Sheffield,North Yorkshire,BS1 3AA
AD01160,885,Tombland,Kensington Palace Gardens,Liverpool,Gloucestershire,BD1 1AA
AD01161,55,Blackburn Mall,Parsons Green Lane,Norwich,Northumberland,LN1 3AA
AD01162,234,The Hive,Chipping Norton Street,Leicester,Greater Manchester,MK1 3AA
AD01163,515,Church Wharf,Gillespie Road,Luton,Cornwall,SO1 3AA
AD01164,686,The Close,Weltjie Road,Nottingham,Isle of Wight,NG1 3AA
AD01165,339,The Barbican,The Boltons,Lincoln,Cornwall,CR1 2AA
AD01166,432,Edgbaston Park,Margravine Road,Newcastle upon Tyne,Rutland,PL1 2AA
AD01167,999,The Quays,Bramerton Street,Rochdale,East Riding of Yorkshire,LS1 2AA
AD01168,344,XYZ Apartments,Barnsbury Road,Manchester,West Sussex,OL1 2AA
AD01169,749,Edgbaston Park,Highbury Fields,Liverpool,Norfolk,CV1 2AA
AD01170,406,Bathurst Buildings,Park Avenue Road,Rochdale,Devon,HU1 2AA
AD01171,948,Castlegate,Fitzroy Square,Sunderland,Essex,CV1 2AA
AD01172,127,Castlefield Wharf,Wimbledon Park Road,Bournemouth,Northamptonshire,DN1 3AA
AD01173,472,Brindleyplace,Wilton Road,Leeds,Buckinghamshire,LS1 3AA
AD01174,1460,The General Hospital Quarter,Margravine Road,Dudley,Merseyside,BS1 2AA
AD01175,387,Bathurst Buildings,Barnsbury Road,Reading,Berkshire,LN1 2AA
AD01176,1298,Deansgate Quays,Parsons Green Lane,Leeds,East Sussex,YO1 3AA
AD01177,529,Highcross Leicester,The Boltons,Luton,City of London,MK1 3AA
AD01178,1474,The Custard Factory,Gillespie Road,Bradford,South Yorkshire,FY1 1AA
AD01179,1346,Brayford Pool,Canonbury Grove,Salisbury,Suffolk,B1 2AA
AD01180,797,Minster Court,Chipping Norton Street,Bradford,Dorset,LN1 1AA
AD01181,1158,The Broadway,Askew Road,Plymouth,Essex,NE1 1AA
AD01182,842,The Interchange,Kensington Palace Gardens,Liverpool,Worcestershire,CR1 1AA
AD01183,672,The Curve,Kensington Palace Gardens,Lincoln,East Riding of Yorkshire,OL1 1AA
AD01184,635,Cathedral Green,Elgin Avenue,Ipswich,Cambridgeshire,TS1 3AA
AD01185,417,Edgbaston Park,Parsons Green Lane,Chester,West Sussex,GL1 3AA
AD01186,806,Midsummer Boulevard,Askew Road,Norwich,Northumberland,BH1 2AA
AD01187,910,The Bridges,Wilton Road,Peterborough,Worcestershire,LS1 3AA
AD01188,81,Friar Street,Elgin Avenue,Crawley,City of London,OL1 3AA
AD01189,219,The Deep,Notting Hill Gate,Oxford,Rutland,S1 3AA
AD01190,1022,The Docks,Notting Hill Gate,Leeds,Bristol,DN1 2AA
AD01191,1060,The Wave,Bramerton Street,Sheffield,Bedfordshire,OL1 2AA
AD01192,94,Tombland,Addison Road,Coventry,Cambridgeshire,NG1 1AA
AD01193,201,The Point,Wimbledon Park Road,Nottingham,Suffolk,HU1 3AA
AD01194,1400,Fisherton Street,Fitzroy Square,Manchester,North Yorkshire,MK1 1AA
AD01195,483,The Broadway,Marylebone High Street,Milton Keynes,Northumberland,RG1 1AA
AD01196,1100,The Elements,Weltjie Road,Peterborough,West Yorkshire,EX1 2AA
AD01197,1435,Moda Living,Canonbury Grove,Kingston upon Hull,Derbyshire,MK1 2AA
AD01198,1318,Spinningfields Tower,Margravine Road,Doncaster,Greater London,CH1 2AA
AD01199,57,Chapelfield Road,Chipping Norton Street,Ipswich,Norfolk,YO1 1AA
AD01200,650,Smithfield,Randolph Crescent,Coventry,Cumbria,PE1 3AA
AD01201,435,The Potteries Shopping Centre,Wilton Road,Rochdale,Kent,BL1 1AA
AD01202,797,The Landmark,The Boltons,Gloucester,Isle of Wight,NN1 3AA
AD01203,864,Lakeside Village,Wimbledon Park Road,Birmingham,Worcestershire,NR1 1AA
AD01204,1498,The Malago Estate,Barnsbury Road,Northampton,Buckinghamshire,HU1 2AA
AD01205,1252,The Outlet Swindon,Elgin Avenue,Southampton,Essex,BD1 1AA
AD01206,679,Steep Hill,Margravine Road,Gloucester,Cheshire,PL1 2AA
AD01207,340,Sovereign Square,Gillespie Road,Bolton,Oxfordshire,EX1 2AA
AD01208,1490,The Sands,Addison Road,Bournemouth,Leicestershire,OX1 3AA
AD01209,320,The Barbican,Sutherland Avenue,Bristol,Lancashire,CA1 3AA
AD01210,754,The Grafton,Askew Road,Manchester,East Riding of Yorkshire,NG1 1AA
AD01211,1419,The Light,Park Avenue Road,Blackburn,Surrey,WV1 2AA
AD01212,1021,Porter Valley,Fitzroy Square,Carlisle,Bedfordshire,DE1 1AA
AD01213,347,Bradshawgate,Thornhill Road,Luton,Oxfordshire,OX1 3AA
AD01214,46,Cathedral Quarter,Alverstone Street,Newcastle upon Tyne,South Yorkshire,HU1 1AA
AD01215,1007,The Workstation,Thornhill Road,Oxford,West Sussex,WV1 2AA
AD01216,1435,Moda Living,Canonbury Grove,Kingston upon Hull,Derbyshire,MK1 2AA
AD01217,909,Hampton,Barons Court Road,Wolverhampton,Durham,NE1 1AA
AD01218,732,The Avenue,Askew Road,Plymouth,Suffolk,ST1 2AA
AD01219,29,The Exchange,Sutherland Avenue,Stoke-on-Trent,West Yorkshire,BN1 3AA
AD01220,1122,Spinningfields Tower,Lauderdale Road,Dudley,Rutland,GL1 1AA
AD01221,298,Blackburn Mall,Kensington Palace Gardens,Brighton,Merseyside,CR1 3AA
AD01222,1082,The Curve,Canonbury Grove,Reading,Greater London,TS1 2AA
AD01223,684,Blackburn Mall,Barnsbury Road,Middlesbrough,Staffordshire,NN1 2AA
AD01224,464,Velocity Apartments,Fitzroy Square,Blackburn,Bristol,LS1 2AA
AD01225,541,Brindleyplace,Barons Court Road,Kingston upon Hull,Buckinghamshire,SN1 2AA
AD01226,1463,The Broadway,Addison Road,Luton,Durham,LE1 3AA
AD01227,329,The Interchange,Lauderdale Road,Lincoln,Leicestershire,B1 3AA
AD01228,1132,The Randolph,Wimbledon Park Road,Dudley,Derbyshire,CR1 2AA
AD01229,1431,St. Annes Way,Elgin Avenue,Middlesbrough,West Midlands,NE1 2AA
AD01230,162,The Harlequin,Barnsbury Road,Swindon,Lancashire,CB1 1AA
AD01231,1498,The Interchange,Margravine Road,Lincoln,Norfolk,B1 1AA
AD01232,222,Bournville Wharf,Barons Court Road,Doncaster,Gloucestershire,WV1 2AA
AD01233,834,Waterfront,Addison Road,Milton Keynes,Gloucestershire,PE1 1AA
AD01234,1244,Church Wharf,Addison Road,Nottingham,Oxfordshire,BS1 3AA
AD01235,151,Brayford Pool,Chipping Norton Street,Ipswich,Northumberland,OL1 1AA
AD01236,746,The Brunel Centre,Fitzroy Square,Northampton,West Midlands,NG1 1AA
AD01237,376,The Buttermarket,Fitzroy Square,Bristol,West Midlands,CH1 3AA
AD01238,1452,The Close,Wilton Road,York,Derbyshire,BS1 1AA
AD01239,311,Trinity Leeds,Gillespie Road,Plymouth,Norfolk,DE1 1AA
AD01240,1152,Hampton,Gillespie Road,Watford,Hampshire,CB1 2AA
AD01241,960,Bathurst Buildings,Chipping Norton Street,Bradford,Leicestershire,LE1 3AA
AD01242,56,Minster Court,Chipping Norton Street,Cambridge,Buckinghamshire,DY1 2AA
AD01243,483,The Waterfront,Highbury Fields,Manchester,Northamptonshire,SN1 2AA
AD01244,642,The Landmark,Lauderdale Road,Sheffield,Cheshire,BD1 3AA
AD01245,1085,St Paul's Place,Lyttelton Road,Sheffield,Oxfordshire,BN1 1AA
AD01246,673,One Park Lane,Wilton Road,Carlisle,Berkshire,HU1 2AA
AD01247,304,Lace Market Wohnungen,Notting Hill Gate,Sheffield,Surrey,TS1 3AA
AD01248,646,Castlegate,Barons Court Road,Manchester,Greater Manchester,HU1 3AA
AD01249,1028,The Brewery Wharf,Chipping Norton Street,Birmingham,Lincolnshire,NR1 1AA
AD01250,1312,Gunwharf Quays,Notting Hill Gate,Norwich,Cornwall,NN1 2AA
AD01251,1104,Abington Street,Wimbledon Park Road,Newcastle upon Tyne,Hertfordshire,WV1 3AA
AD01252,243,The Lansdowne,Gillespie Road,Oxford,Lancashire,EX1 1AA
AD01253,1231,The Grafton,Canonbury Grove,Coventry,Somerset,BD1 2AA
AD01254,568,Cassiobury Park,Canonbury Grove,Nottingham,West Midlands,BD1 3AA
AD01255,1183,Jericho Road,Lyttelton Road,Blackpool,Lincolnshire,WV1 2AA
AD01256,453,Highcross Leicester,Barons Court Road,Manchester,Warwickshire,DN1 2AA
AD01257,651,The Exchange,Wimbledon Park Road,Manchester,Somerset,MK1 1AA
AD01258,1210,Hampton,Highbury Fields,Liverpool,Norfolk,PE1 2AA
AD01259,1211,Cathedral Quarter,Margravine Road,Southampton,Devon,S1 2AA
AD01260,662,The Sands,Church Street,Manchester,Norfolk,BN1 2AA
AD01261,494,The Wave,Highbury Fields,York,South Yorkshire,FY1 2AA
AD01262,1276,The Lace House,Wilton Road,Salisbury,Herefordshire,CA1 3AA
AD01263,435,The Potteries Shopping Centre,Wilton Road,Rochdale,Kent,BL1 1AA
AD01264,661,The Residence,Addison Road,Watford,Norfolk,CA1 2AA
AD01265,1175,The Sands,Lauderdale Road,Crawley,East Riding of Yorkshire,B1 2AA
AD01266,772,The Light,Margravine Road,Stoke-on-Trent,Rutland,BL1 2AA
AD01267,663,The Assissi Apartments,Sutherland Avenue,Brighton,West Midlands,NR1 3AA
AD01268,739,The Exchange,Parsons Green Lane,Birmingham,Lancashire,WD1 3AA
AD01269,1440,Porter Valley,The Crescent,Bournemouth,West Sussex,IP1 2AA
AD01270,646,Market Square,Marylebone High Street,Ipswich,Kent,OX1 2AA
AD01271,50,Transporter Bridge Apartments,Weltjie Road,Salisbury,Cornwall,WF1 3AA
AD01272,435,The Potteries Shopping Centre,Wilton Road,Rochdale,Kent,BL1 1AA
AD01273,854,Fossgate,The Crescent,Birmingham,South Yorkshire,BS1 3AA
AD01274,1293,Wapping Wharf,Fitzroy Square,Luton,Northumberland,BN1 3AA
AD01275,453,Highcross Leicester,Barons Court Road,Manchester,Warwickshire,DN1 2AA
AD01276,686,The Close,Weltjie Road,Nottingham,Isle of Wight,NG1 3AA
AD01277,2,The Beacon,Gillespie Road,Lincoln,West Yorkshire,LE1 1AA
AD01278,876,The Potteries Shopping Centre,The Boltons,Sheffield,Wiltshire,WD1 1AA
AD01279,757,XYZ Apartments,Barons Court Road,Oxford,Leicestershire,BN1 1AA
AD01280,150,The Centre MK,Church Street,Exeter,South Yorkshire,CV1 3AA
AD01281,344,XYZ Apartments,Barnsbury Road,Manchester,West Sussex,OL1 2AA
AD01282,800,Trinity Walk,Notting Hill Gate,Leicester,Cumbria,SO1 1AA
